best			worse			avg				std
15724			24744			16105			1163
15724			21259			15993			675
15724			21784			16021			781
15724			22444			15994			769
15724			19249			15927			397
15724			19534			15997			509
15724			19234			15916			383
15724			25814			16059			1191
15724			15724			15881			157
15724			19533			15919			410
15724			23113			16036			1041
15724			22794			16074			964
15724			26594			16095			1311
15724			19644			16008			652
15724			19249			15918			384
15724			23342			16001			883
15724			24744			16167			1306
15724			18620			15910			328
15724			22624			15968			725
15724			21582			15996			726
15724			21433			16042			801
15724			25079			16004			972
15724			18323			15939			388
15724			21574			16017			789
15724			21582			16035			898
15724			21846			16042			898
15724			20902			15933			539
15724			19474			15920			405
15724			26024			16157			1455
15724			21538			15939			599
15724			19096			15915			371
15724			19533			15997			601
15724			22782			16038			920
15724			19339			15952			522
15724			15724			15881			157
15724			21119			15979			645
15724			20834			15932			532
15724			21846			16081			1011
15724			18906			15954			430
15724			18199			15911			295
15724			21784			15942			623
15724			18884			15953			457
15724			23342			16005			904
15264			21149			16009			715
15264			42820			18434			7357
15264			22334			15517			748
15264			21329			15486			628
15264			22609			15677			1201
15264			20316			15540			696
15264			20454			15522			667
15264			27994			15587			1341
15264			16347			15429			188
15264			18160			15446			326
15264			18274			15473			427
15264			21324			15583			690
15264			19264			15513			556
15264			21424			15516			733
15264			17680			15495			415
15264			21024			15542			756
15264			22112			15520			742
15264			20689			15471			561
15264			21329			15536			847
15264			19944			15463			490
15264			21078			15559			751
15264			20584			15605			881
15264			21204			15481			612
15264			26164			15656			1513
15264			22339			15566			849
15264			20799			15552			737
15264			15800			15424			163
15264			18424			15448			350
15264			21614			15480			650
15264			20829			15582			723
15264			15264			15417			153
14944			25354			15548			1067
14944			22384			15371			1077
14944			21274			15220			779
14944			20509			15420			1162
14944			21792			15277			910
14944			20364			15261			871
14944			19488			15139			476
14944			19996			15202			694
14944			20194			15171			575
14944			27674			15341			1390
14944			19456			15175			539
14944			25244			15280			1205
14944			23114			15353			1199
14944			20229			15164			572
14944			27674			15221			1275
14944			24904			15357			1373
14944			17314			15164			360
14944			19480			15234			690
14944			22796			15224			874
14944			19334			15207			629
14944			23654			15342			1213
14944			22653			15238			910
14944			20758			15197			724
14944			18126			15139			374
14944			22653			15226			952
14944			17013			15134			296
14944			27224			15304			1382
14944			25814			15337			1276
14868			23869			15340			1141
14868			30419			15919			2862
14868			19413			15062			476
14868			21023			15138			864
14868			23578			15232			1174
14868			19303			15127			608
14868			15908			15027			181
14868			20808			15151			825
14868			22577			15172			939
14868			23578			15182			1048
14868			16825			15044			257
14868			17527			15043			303
14868			19258			15061			461
14868			19658			15154			693
14868			21388			15180			945
14868			18587			15115			582
14868			18678			15106			513
14868			14868			15017			149
14868			14868			15017			149
14868			17238			15040			279
14638			19018			15106			543
14638			38517			17131			5323
14638			19028			14828			461
14638			20793			14928			784
14638			21158			14946			805
14638			19346			14919			759
14638			22490			14953			928
14638			26968			14966			1298
14638			16221			14800			215
14638			21708			14890			796
14638			21983			14867			750
14638			20853			14942			931
14638			20754			14923			871
14638			23268			14928			961
14638			26968			14962			1342
14638			17908			14817			357
14638			20748			14934			779
14638			18104			14819			375
14638			16886			14823			309
14638			18447			14850			486
14638			21204			14910			794
14638			22943			14973			1065
14638			21128			14900			768
14638			17110			14827			338
14638			17004			14828			337
14638			22943			14893			876
14638			25508			14995			1278
14638			14638			14784			146
14638			22528			15285			1697
14638			16934			14807			271
14638			19452			14880			601
14638			14638			14784			146
14638			18668			14900			569
14638			27368			15148			1746
14638			19148			14872			631
14638			17843			14846			414
14638			22298			15006			1109
14638			20708			14950			889
14638			24728			14976			1259
14638			22490			14900			861
14638			17798			14816			347
14638			21128			14928			853
14638			15303			14791			161
14638			14638			14784			146
14638			22490			15004			1022
14638			17358			14814			308
14638			17233			14853			397
14638			19452			14888			641
14638			20512			14876			682
14638			14638			14784			146
14638			17008			14822			303
14638			18888			14860			507
14638			19362			14832			492
14638			15648			14805			186
14638			25298			15065			1496
14638			20450			14944			775
14638			26038			15076			1492
14638			19690			14844			530
14638			16818			14806			262
14638			20853			14909			732
14638			18466			14883			529
14638			14638			14784			146
14638			20754			14850			627
14638			16221			14800			215
14638			19275			14873			562
14638			19168			14901			695
14638			22943			14901			871
14638			20243			14869			642
14638			18142			14884			534
14638			22608			14864			806
14638			25508			15170			1623
14638			17574			14876			481
14638			20754			14973			913
14638			21233			14988			1059
14638			19428			14888			606
14638			24938			14947			1090
14638			18258			14830			399
14638			19926			14877			586
14638			22808			14969			1070
14638			22250			15011			1051
14638			21233			14939			957
14638			20968			14916			854
14638			20613			14852			617
14638			17913			14881			518
14638			15463			14793			168
14638			23563			14995			1116
14638			20578			14950			945
14638			21708			14871			733
14638			23478			15069			1387
14638			20496			15015			1074
14638			19328			14873			588
14638			17938			14844			444
14638			23268			15028			1166
14638			22808			14893			845
14638			20027			14910			760
14638			21983			14885			789
14638			21983			14980			1038
14638			21713			14855			719
14638			20754			15006			1074
14638			16740			14805			255
14638			17574			14821			333
14638			15436			14807			195
14638			16910			14847			387
14638			17843			14816			351
14568			22943			14957			1134
14568			15444			14738			191
14568			21643			14909			1032
14568			21823			14874			928
14568			18396			14802			543
14568			19734			14907			809
14568			20203			14832			686
14568			24078			15021			1428
14568			19276			14795			596
14568			22168			14835			828
14568			19746			14787			576
14568			19963			14843			776
14568			25438			14970			1464
14568			17838			14746			356
14568			16403			14736			237
14568			21513			14783			706
14568			22420			14830			878
14568			20123			14791			591
14568			23198			14945			1265
14568			18413			14781			445
14568			22420			14842			897
14568			22180			14900			1083
14568			26108			14850			1170
14568			19358			14772			508
14568			19818			14770			543
14568			22180			14873			996
14568			16864			14737			271
14568			23493			14980			1261
14568			21913			14920			1075
14568			18673			14763			440
14568			21134			14803			708
14568			20328			14804			630
14568			21913			14968			1207
14568			14568			14714			146
14568			19382			14819			651
14568			21220			14856			855
14568			20138			14822			715
14568			21513			14835			869
14568			25228			14907			1213
14568			18568			14812			555
14568			25438			14929			1317
14568			17540			14800			514
14568			21163			14889			954
14568			14568			14714			146
14568			14568			14714			146
14568			23278			14967			1310
14568			22277			14818			821
14568			24528			14868			1068
14568			22738			14877			933
14568			21643			14791			722
14568			22168			14824			838
14568			14568			14714			146
14568			19682			14845			741
14568			20426			14892			879
14568			19258			14802			546
14568			26898			14936			1366
14568			18818			14837			651
14568			23493			14841			974
14568			25438			14867			1135
14568			26898			14915			1327
14568			20638			14882			819
14568			20426			14888			837
14568			22768			14859			1036
14568			16984			14738			281
14568			17960			14763			389
14568			18393			14789			545
14568			21913			14847			820
14568			21220			14841			903
14568			20508			14829			819
14568			24563			14926			1216
14568			20450			14829			818
14568			20678			14829			822
14568			21638			14820			768
14568			16504			14733			242
14568			20633			14826			692
14568			20550			14774			613
14568			24868			14982			1301
14568			22180			14815			808
14568			17386			14790			425
14568			21134			14855			854
14568			18568			14767			443
14568			16531			14733			244
14568			20684			14775			626
14568			19786			14780			556
14568			19344			14805			580
14568			25968			14896			1247
14568			20678			14873			807
14568			25968			15020			1419
14568			15464			14723			171
14568			16454			14733			238
14568			16864			14797			408
14568			19828			14766			543
14568			20120			14769			571
14568			14568			14714			146
14568			17500			14762			374
14568			14568			14714			146
14568			20610			14938			1109
14568			20450			14846			787
14568			20103			14915			920
14568			22873			15020			1317
14568			19258			14805			549
14568			16888			14737			273
14568			14568			14714			146
14568			16888			14737			273
14568			21220			14970			1047
14568			20783			14979			1023
14568			24563			14925			1243
14568			24563			14889			1116
14568			17960			14837			578
14568			19678			14772			533
14568			19508			14842			715
14568			16548			14750			294
14568			23493			14950			1296
14568			15738			14734			203
14568			23493			14925			1249
14568			19963			14849			730
14568			22738			15001			1302
14568			14993			14718			152
14568			21088			14792			670
14568			14568			14714			146
14568			16403			14750			292
14568			21716			14785			726
14568			27298			15004			1604
14568			20678			14775			625
14568			18378			14828			579
14568			21638			15065			1391
14568			22873			14985			1193
14568			18830			14756			448
14568			21088			14800			689
14568			16504			14733			242
14568			16816			14736			267
14568			17964			14772			406
14568			17728			14749			349
14568			20120			14792			611
14568			14568			14714			146
14568			16488			14763			274
14568			19818			14926			858
14568			17240			14778			372
14568			19988			14792			606
14568			24528			14838			1015
14568			16384			14732			232
14568			19703			14765			531
14568			19818			14831			751
14568			19570			14764			519
14568			19963			14768			556
14568			17401			14777			403
14568			21513			14855			863
14568			25438			14906			1232
14568			17838			14804			499
14568			14738			14715			147
14568			21643			14909			1128
14568			23198			14933			1148
14568			14568			14714			146
14568			25228			14898			1265
14568			15968			14740			236
14568			21638			14990			1107
14568			25968			14962			1450
14568			21913			14830			833
14568			22087			14877			938
14568			16598			14754			315
14568			15276			14721			162
14568			18673			14793			576
14568			26898			14960			1475
14568			21513			14806			723
14568			24528			15002			1419
14568			16748			14735			261
14568			14568			14714			146
14568			21823			14813			780
14568			20578			14839			762
14568			24868			14911			1206
14568			21638			14999			1134
14568			14568			14714			146
14568			20723			14867			859
14568			20188			14777			582
14568			18598			14810			582
14568			19078			14827			632
14568			22873			14840			887
14568			19003			14774			488
14568			24528			15027			1367
14568			19276			14805			657
14568			16701			14763			331
14568			19098			14833			676
14568			20426			14863			785
14568			26108			14940			1385
14568			18138			14815			532
14568			18378			14754			406
14568			20678			14775			625
14568			23493			14936			1176
14568			21716			14854			832
14568			15898			14727			197
14568			22087			14849			881
14568			14568			14714			146
14568			18728			14788			493
14568			18378			14781			499
14568			21513			14946			1041
14568			22168			14889			1031
14568			21163			14951			1035
14568			19963			14799			600
14568			14568			14714			146
14568			17838			14819			505
14568			20898			14809			718
14568			27298			14954			1452
14568			16864			14737			271
14568			20123			14910			888
14568			19682			14794			602
14568			24563			14988			1416
14568			18183			14750			388
14568			20550			14935			976
14568			22087			14855			879
14568			22768			14876			955
14568			23008			14908			1145
14568			14568			14714			146
14568			19678			14858			779
14568			20578			14896			972
14568			15173			14720			158
14568			17500			14766			398
14568			20783			14818			760
14568			24563			14845			1044
14568			16354			14738			237
14568			22228			14978			1231
14568			25968			14877			1240
14568			22180			14814			805
14568			16488			14733			240
14568			22168			14856			897
14568			18138			14786			462
14568			14568			14714			146
14568			17992			14748			371
14568			22738			14971			1242
14568			19508			14767			514
14568			24868			14899			1180
14568			20203			14801			654
14568			22420			14955			1171
14568			27298			14903			1310
14568			18371			14819			563
14568			14568			14714			146
14568			22090			14789			762
14568			17163			14767			358
14568			21913			14854			816
14568			21416			14850			871
14568			21638			14917			1051
14568			18396			14811			548
14568			22228			14807			793
14568			19853			14780			560
14568			15738			14736			212
14568			22738			14963			1276
14568			23278			14882			1191
14568			16934			14740			278
14568			20478			14887			848
14568			21718			15040			1363
14568			19758			14766			537
14568			20173			14909			882
14568			20684			14775			626
14568			14568			14714			146
14568			22090			14851			811
14568			20633			14822			780
14568			14568			14714			146
14568			25438			14846			1114
14568			22538			14880			954
14568			20442			14887			912
14568			21513			14880			990
14568			19818			14826			641
14568			22090			14842			922
14568			17238			14750			318
14568			20426			14791			627
14568			26848			14926			1510
14568			14568			14714			146
14568			21638			14784			718
14568			23198			14911			1167
14568			14568			14714			146
14568			18428			14862			697
14568			16458			14756			294
14568			20123			14815			652
14568			20783			14800			677
14568			18138			14784			460
14568			17468			14757			351
14568			22090			15006			1116
14568			21513			14847			832
14568			17401			14742			317
14568			24868			14908			1116
14568			17941			14793			472
14568			20123			14825			791
14568			21643			14799			732
14568			19382			14804			555
14568			19988			14822			728
14568			24528			14813			1002
14568			17728			14745			347
14568			21913			15088			1448
14568			23493			14854			1028
14568			17148			14806			449
14568			15630			14724			180
14568			24528			14948			1285
14568			18772			14809			577
14568			17964			14784			444
14568			20478			14773			606
14568			20550			14812			720
14568			20723			14911			993
14568			20103			14932			919
14568			20628			14783			626
14568			16458			14733			238
14568			27298			14952			1419
14568			21716			14879			943
14568			23493			14961			1199
14568			16455			14733			238
14568			17464			14751			334
14568			19703			14816			548
14568			21913			15026			1269
14568			19078			14816			628
14568			21088			14779			665
14568			17401			14754			340
14568			24563			14852			1071
14568			21913			14942			1170
14568			16171			14730			216
14568			26898			14873			1277
14568			20188			14885			868
14568			24078			14847			1026
14568			16205			14748			253
14568			16205			14730			219
14568			19853			14819			684
14568			22420			14943			1130
14568			19743			14802			642
14568			20918			14947			1058
14568			14568			14714			146
14568			20723			14840			734
14568			19258			14794			591
14568			19570			14812			631
14568			20426			14958			1034
14568			16218			14730			219
14568			21643			14784			719
14568			20450			14877			749
14568			19276			14816			584
14568			19570			14832			712
14568			21608			14853			933
14568			26108			15039			1707
14568			15379			14729			183
14568			21134			14788			674
14568			25438			14878			1218
14568			20543			14863			770
14568			22738			14976			1219
14568			20898			14908			850
14568			14568			14714			146
14568			20203			14788			605
14568			24528			14985			1275
14568			19570			14764			519
14568			14568			14714			146
14568			15583			14750			231
14568			17464			14790			447
14568			20578			14974			1068
14568			16838			14736			269
14568			19570			14917			716
14568			19344			14797			552
14568			22168			15047			1472
14568			26848			14924			1370
14568			22087			14868			900
14568			21913			14932			1108
14568			16121			14729			212
14568			19758			14849			788
14568			16278			14731			224
14568			21220			14874			815
14568			21608			14904			1006
14568			22828			14965			1149
14568			22087			14875			991
14568			19786			14797			622
14568			21088			14786			668
14568			18378			14752			406
14568			21716			14934			1060
14568			22768			14866			948
14568			14568			14714			146
14568			22180			14822			800
14568			19095			14874			750
14568			22087			14843			852
14568			22768			14848			941
14568			22180			14869			987
14568			21088			14811			735
14568			18413			14887			676
14568			21913			14939			1113
14568			18377			14752			406
14568			20898			14851			747
14568			19258			14761			489
14568			19758			14850			806
14568			20508			14773			609
14568			22768			14869			986
14568			16354			14749			285
14568			23493			14892			1053
14568			22228			14866			905
14568			21913			14927			1011
14568			22090			14900			1009
14568			14568			14714			146
14568			22180			15006			1334
14568			14568			14714			146
14568			20450			14807			664
14568			19570			14764			519
14568			20783			14810			687
14568			20723			14909			930
14568			16664			14737			255
14568			20478			14773			606
14568			21416			14782			697
14568			16598			14765			329
14568			18728			14770			456
14568			18371			14875			714
14568			20783			15005			1232
14568			15768			14734			205
14568			22828			14848			976
14568			14568			14714			146
14568			18378			14763			415
14568			19682			14777			542
14568			25438			14892			1212
14568			14568			14714			146
14568			20188			14874			923
14568			14568			14714			146
14568			20918			14777			648
14568			22168			14813			803
14568			22090			14789			762
14568			21088			14812			702
14568			23198			14907			1118
14568			18628			14816			615
14568			25438			14977			1343
14568			19377			14813			583
14568			21608			14919			1088
14568			17628			14813			531
14568			15028			14718			153
14568			18413			14753			409
14568			17941			14758			379
14568			21718			14980			1155
14568			19078			14759			472
14568			18183			14751			388
14568			19682			14837			691
14568			21220			14853			870
14568			15887			14740			223
14568			21416			14824			753
14568			17628			14823			509
14568			27298			14864			1293
14568			18413			14835			548
14568			25968			14925			1374
14568			16838			14780			372
14568			19988			14855			768
14568			19746			14837			736
14568			18396			14754			408
14568			19098			14813			551
14568			21513			14900			946
14568			18598			14848			547
14568			22090			14797			766
14568			16205			14730			219
14568			21643			14907			1113
14568			18396			14752			408
14568			18384			14814			576
14568			22538			14956			1217
14568			20628			14892			907
14568			14568			14714			146
14568			22768			15022			1318
14568			19853			14891			855
14568			14738			14715			147
14568			24528			14990			1331
14568			19758			14853			713
14568			25228			14929			1230
14568			20543			14773			612
14568			20328			14913			903
14568			18228			14780			452
14568			16870			14756			331
14568			19095			14761			474
14568			16735			14735			260
14568			16531			14733			244
14568			17773			14796			492
14568			23198			14935			1067
14568			16963			14759			318
14568			25438			14854			1111
14568			19963			14883			832
14568			18568			14754			424
14568			16888			14759			347
14568			21416			14937			1122
14568			24528			14857			1053
14568			16034			14742			244
14568			18830			14838			643
14568			21513			14883			905
14568			19734			14872			729
14568			25228			14820			1071
14568			18568			14830			680
14568			19734			14808			681
14568			19543			14763			516
14568			25438			14907			1174
14568			15968			14728			202
14568			22738			14905			1065
14568			17227			14740			302
14568			22228			14826			828
14568			22228			14790			776
14568			22738			14820			858
14568			22087			14921			1097
14568			20783			14808			677
14568			25968			14931			1260
14568			18138			14749			384
14568			15546			14723			175
14568			21608			14784			715
14568			27298			14993			1779
14568			18728			14755			439
14568			25968			14939			1327
14568			20678			14775			625
14568			21608			14884			1018
14568			20103			14844			692
14568			22087			14887			981
14568			24078			14982			1383
14568			17958			14810			512
14568			19746			14923			846
14568			19853			14790			590
14568			17868			14872			652
14568			18393			14771			447
14568			17504			14743			326
14568			22738			14915			1142
14568			21220			14863			826
14568			19678			14793			563
14568			17401			14750			327
14568			19358			14859			749
14568			20678			14811			718
14568			22538			14842			907
14568			19078			14777			504
14568			14568			14714			146
14568			18393			14790			485
14568			16218			14730			219
14568			21913			14911			995
14568			23198			14946			1096
14568			22277			14829			865
14568			17843			14775			410
14568			20508			14773			609
14568			22228			14790			776
14568			19818			14855			678
14568			20543			14868			867
14568			20426			14810			707
14568			19095			14815			651
14568			21913			14901			1054
14568			24868			14924			1219
14568			20578			14829			823
14568			14568			14714			146
14568			17238			14758			350
14568			24528			15058			1556
14568			16891			14737			273
14568			17238			14777			401
14568			16778			14755			322
14568			27298			14885			1300
14568			20723			14820			755
14568			16934			14751			306
14568			20138			14807			643
14568			20684			14862			886
14568			22420			14834			847
14568			20898			14918			1036
14568			20508			14811			714
14568			21416			14916			985
14568			18183			14802			533
14568			24563			15008			1477
14568			14805			14716			148
14568			20138			14778			578
14568			19358			14793			530
14568			22180			14856			916
14568			20188			14808			630
